Time,A_Feed_S1,D_Feed_S2,E_Feed_S3,Total_Feed_S4,Recycle_Flow_S8,Reactor_Feed_Rate_S6,Reactor_Pressure,Reactor_Level,Reactor_Temperature,Purge_Rate_S9,Product_Sep_Temp,Product_Sep_Level,Prod_Sep_Pressure,Prod_Sep_Underflow_S10,Stripper_Level,Stripper_Pressure,Stripper_Underflow_S11,Stripper_Temp,Stripper_Steam_Flow,Compressor_Work,Reactor_Cooling_Water_Outlet_Temp,Separator_Cooling_Water_Outlet_Temp,Composition_A_S6,Composition_B_S6,Composition_C_S6,Composition_D_S6,Composition_E_S6,Composition_F_S6,Composition_A_S9,Composition_B_S9,Composition_C_S9,Composition_D_S9,Composition_E_S9,Composition_F_S9,Composition_G_S9,Composition_H_S9,Composition_D_S11,Composition_E_S11,Composition_F_S11,Composition_G_S11,Composition_H_S11,D_Feed_Flow_Stream_2,E_Feed_Flow_Stream_3,A_Feed_Flow_Stream_1,Total_Feed_Flow_Stream_4,Compressor_Recycle_Valve,Purge_Valve_Stream_9,Separator_Pot_Liquid_Flow_Stream_10,Stripper_Liquid_Product_Flow_Stream_11,Stripper_Steam_Valve,Reactor_Cooling_Water_Flow,Condensor_Cooling_Water_Flow
768,0.2127,3716.1,4561.3,9.3442,26.891,42.692,2711,75.292,120.43,0.31876,79.803,49.842,2639.8,26.729,47.818,3105,23.594,65.776,234.03,344.5,94.429,77.235,32.161,8.8172,26.475,6.5985,18.615,1.6454,33.053,13.813,24.361,1.2256,18.069,2.2416,4.8275,2.3336,0.011548,0.81898,0.095777,53.042,43.854,63.75,53.943,21.23,61.98,23.201,37.142,37.634,41.484,48.058,42.212,16.546
769,0.25276,3730.3,4548.7,9.3665,26.756,42.483,2709.6,75.144,120.42,0.33987,79.847,50.104,2639.2,24.706,49.403,3104.4,21.949,65.749,233.69,343.44,94.227,77.008,32.608,8.9493,26.436,6.9819,18.833,1.6462,33.257,13.582,24.185,1.2529,18.214,2.2648,4.7222,2.3386,0.011548,0.81898,0.095777,53.042,43.854,64.581,53.894,24.936,59.59,22.873,39.688,38.405,45.152,47.912,41.477,20.477
770,0.25393,3731.3,4533.3,9.2914,26.821,42.274,2707.4,74.765,120.41,0.34165,79.844,48.315,2637,25.328,50.174,3102.8,23.143,65.732,231.64,343.62,94.308,77.325,32.608,8.9493,26.436,6.9819,18.833,1.6462,33.257,13.582,24.185,1.2529,18.214,2.2648,4.7222,2.3386,0.011548,0.81898,0.095777,53.042,43.854,64.564,54.079,24.821,62.829,22.865,39.471,33.141,46.937,47.919,41.656,17.624
771,0.20836,3662.4,4486.7,9.2902,26.892,42.337,2706.5,75.088,120.38,0.31365,79.984,47.603,2636.1,26.847,48.852,3100.1,22.08,65.746,233.6,343.86,94.507,77.26,32.747,9.0186,26.221,7.0412,18.477,1.6409,33.389,13.536,24.309,1.1008,18.434,2.2913,4.7918,2.2728,0.028256,0.81545,0.1039,54.036,43.499,62.474,54.11,20.394,60.743,22.842,36.517,31.046,43.876,47.524,40.896,20.149
772,0.20868,3681.5,4484.6,9.1505,27.261,42.26,2707,74.586,120.38,0.31049,80.006,49.884,2635.7,25.123,48.254,3100.2,22.647,65.769,231.18,343.23,94.591,77.256,32.747,9.0186,26.221,7.0412,18.477,1.6409,33.389,13.536,24.309,1.1008,18.434,2.2913,4.7918,2.2728,0.028256,0.81545,0.1039,54.036,43.499,62.145,54.135,20.363,63.156,23.322,36.903,37.758,42.494,47.542,41.602,18.803
773,0.18869,3616.5,4580.8,9.3749,27.019,42.193,2705.8,74.393,120.39,0.30237,80.022,50.674,2635.4,25.002,48.968,3100.3,23.177,65.774,229.66,343.27,94.716,77.376,32.115,8.7423,25.878,6.9142,18.585,1.6777,33.609,13.828,24.233,1.1291,17.938,2.2399,4.7716,2.3061,0.028256,0.81545,0.1039,54.036,43.499,62.621,53.878,18.698,60.923,23.066,36.281,40.084,44.145,47.48,41.053,17.536
774,0.18945,3616.1,4482,9.3064,26.875,42.085,2707.3,74.649,120.38,0.30317,80.024,49.392,2636.6,24.242,50.944,3100.2,22.798,65.77,229.53,343.19,94.674,77.132,32.115,8.7423,25.878,6.9142,18.585,1.6777,33.609,13.828,24.233,1.1291,17.938,2.2399,4.7716,2.3061,0.028256,0.81545,0.1039,54.036,43.499,62.628,55.06,18.624,62.326,22.97,36.184,36.311,48.719,47.295,40.373,18.454
775,0.25065,3680.9,4496.7,9.2198,26.933,41.99,2707.5,74.632,120.38,0.33735,80.108,50.587,2636.3,24.063,51.53,3102.5,22.635,65.77,228.59,342.56,94.761,77.412,32.413,9.0156,26.657,6.8711,18.234,1.6039,33.392,13.787,23.815,1.2326,18.368,2.2738,4.8432,2.247,0.028256,0.81545,0.1039,54.036,43.499,62.536,54.66,24.119,61.366,22.526,39.614,39.828,50.074,47.182,41.197,18.815
776,0.25007,3641.1,4505.5,9.3199,27.106,42.43,2708.7,76.415,120.41,0.33699,80.153,49.837,2637.6,24.654,49.702,3104.1,22.858,65.741,229.53,342.54,94.584,77.331,32.413,9.0156,26.657,6.8711,18.234,1.6039,33.392,13.787,23.815,1.2326,18.368,2.2738,4.8432,2.247,0.02071,0.82203,0.115,53.253,44.038,63.221,54.555,24.175,60.414,22.778,39.658,37.62,45.845,46.778,41.643,18.286
777,0.21785,3647.2,4614.2,9.2552,26.562,42.14,2705.8,75.486,120.38,0.33558,79.937,50.77,2635.2,24.262,50.232,3101.8,21.939,65.72,228.79,342,94.834,76.777,32.111,8.822,26.66,6.8754,18.082,1.6701,33.021,13.796,23.731,1.302,18.542,2.2397,4.8015,2.3148,0.02071,0.82203,0.115,53.253,44.038,63.483,54.178,21.515,60.278,22.266,38.72,40.365,47.072,46.598,40.482,20.522
778,0.21987,3660.4,4573.3,9.3715,27.177,42.067,2703.7,74.603,120.39,0.33266,79.787,50.469,2633.1,26.241,49.089,3099.6,22.01,65.617,226.77,341.64,94.596,76.68,32.111,8.822,26.66,6.8754,18.082,1.6701,33.021,13.796,23.731,1.302,18.542,2.2397,4.8015,2.3148,0.02071,0.82203,0.115,53.253,44.038,63.257,54.667,21.317,58.58,22.5,39.076,39.48,44.426,46.535,40.135,20.385
779,0.24635,3660.8,4568.5,9.3339,26.787,42.656,2703.1,74.789,120.37,0.33125,79.771,50.672,2632,26.097,50.451,3100.5,23.974,65.544,226.75,341.35,94.697,77.19,32.196,8.7655,26.2,6.6993,18.786,1.6509,32.794,13.976,23.826,1.0496,18.322,2.2816,4.8942,2.3381,0.02071,0.82203,0.115,53.253,44.038,63.221,55.202,24.314,60.838,22.099,39.416,40.077,47.578,46.3,40.578,15.71
780,0.24767,3668.5,4584.4,9.3616,27.025,42.477,2706.4,74.659,120.45,0.33027,80.166,49.416,2636,24.299,50.579,3103.8,23.204,65.525,226.56,341.01,94.672,77.826,32.196,8.7655,26.2,6.6993,18.786,1.6509,32.794,13.976,23.826,1.0496,18.322,2.2816,4.8942,2.3381,0.02071,0.82203,0.115,53.253,44.038,63.089,55.012,24.184,60.979,22.37,39.536,36.381,47.874,46.075,42.288,17.474
781,0.23947,3727.1,4549.3,9.3226,26.472,42.403,2704.8,74.995,120.4,0.34812,80.19,47.947,2633.2,25.308,49,3103.9,22.034,65.564,224.2,340.59,94.522,77.615,31.968,8.9091,26.63,6.8896,18.875,1.647,33.145,13.993,23.967,1.3347,18.386,2.2771,4.7127,2.2998,0.023346,0.8212,0.096351,53.629,43.865,63.713,53.763,23.436,58.913,21.891,42.287,32.059,44.219,46.179,41.523,20.258
782,0.23593,3718.6,4481.4,9.2299,27.167,42.224,2704.4,75.261,120.42,0.3531,80.297,49.712,2633.4,25.15,51.662,3103.2,22.706,65.602,225.04,340.39,94.454,77.317,31.968,8.9091,26.63,6.8896,18.875,1.647,33.145,13.993,23.967,1.3347,18.386,2.2771,4.7127,2.2998,0.023346,0.8212,0.096351,53.629,43.865,63.86,54.575,23.784,61.556,22.081,41.68,37.251,50.38,45.92,41.735,18.676
783,0.26315,3679.6,4501.9,9.3642,27.22,42.402,2703.2,75.651,120.42,0.35382,80.342,51.067,2631.2,22.667,50.098,3101.9,21.826,65.615,223.57,340.07,94.604,77.582,32.278,9.1069,26.254,6.9295,18.924,1.6464,33.161,13.838,24.288,1.2462,18.781,2.3089,4.8286,2.2495,0.023346,0.8212,0.096351,53.629,43.865,62.945,54.102,25.669,61.076,21.986,42.29,41.239,46.76,45.864,41.3,20.73
784,0.262,3703,4502.7,9.257,26.987,42.474,2700.5,75.868,120.39,0.35517,80.238,50.677,2628.5,24.171,49.391,3099.4,23.873,65.639,221.53,339.98,94.562,77.169,32.278,9.1069,26.254,6.9295,18.924,1.6464,33.161,13.838,24.288,1.2462,18.781,2.3089,4.8286,2.2495,0.023346,0.8212,0.096351,53.629,43.865,62.542,54.092,25.783,60.033,21.654,42.125,40.093,45.125,45.86,40.827,15.897
785,0.23223,3676.7,4493.8,9.2935,26.972,42.24,2698.5,75.408,120.39,0.33766,80.152,50.762,2626.6,24.833,50.392,3096.3,22.557,65.628,222.87,339.72,94.726,76.819,31.793,8.9341,26.382,6.9787,18.576,1.6468,33.025,13.507,23.786,1.1781,18.63,2.2672,4.8587,2.354,0.023346,0.8212,0.096351,53.629,43.865,62.619,54.057,22.939,60.342,21.677,40.248,40.342,47.442,45.557,40.579,19.052
786,0.23376,3663.4,4516.4,9.2494,27.396,42.336,2695.8,75.58,120.41,0.33751,80.008,50.529,2624.8,26.544,49.834,3094,21.701,65.567,222.85,339.85,94.726,77.166,31.793,8.9341,26.382,6.9787,18.576,1.6468,33.025,13.507,23.786,1.1781,18.63,2.2672,4.8587,2.354,0.017211,0.84921,0.086337,52.969,43.783,62.847,53.787,22.788,61.85,21.965,40.266,39.656,46.149,45.332,41.49,21.091
787,0.2819,3698.9,4523.9,9.3341,26.828,42.32,2699.4,75.03,120.37,0.30073,80.24,50.267,2628.4,26.705,48.642,3096.8,22.377,65.484,221.48,340.15,94.71,77.298,31.658,8.7267,25.928,6.7539,19.015,1.6826,32.864,13.983,23.652,1.3046,19.297,2.25,4.8595,2.3593,0.017211,0.84921,0.086337,52.969,43.783,61.738,54.554,27.597,62.222,21.86,35.678,38.885,43.391,45.258,40.027,19.475
788,0.28366,3611.2,4606.9,9.184,27.104,42.293,2699.6,76.026,120.37,0.29867,80.152,50.161,2628,25.085,49.799,3098.3,22.568,65.472,222.85,340.05,94.753,77.37,31.658,8.7267,25.928,6.7539,19.015,1.6826,32.864,13.983,23.652,1.3046,19.297,2.25,4.8595,2.3593,0.017211,0.84921,0.086337,52.969,43.783,63.247,53.561,27.424,62.1,22.036,35.928,38.573,46.068,44.937,40.285,19.024
789,0.29691,3707.3,4510.7,9.3134,26.798,42.132,2699.8,75.115,120.43,0.35104,80.205,48.647,2627.7,25.71,49.901,3099.4,22.83,65.477,221.03,339.56,94.481,77.455,32.017,8.9177,26.383,6.856,19.127,1.6355,32.377,13.784,23.977,1.142,19.035,2.2571,4.8786,2.3333,0.017211,0.84921,0.086337,52.969,43.783,63.58,53.633,29.63,59.949,21.574,42.159,34.119,46.304,44.9,42.125,18.398
790,0.29887,3692.8,4511.1,9.2999,27.249,42.543,2698.1,74.849,120.41,0.35152,80.167,50.265,2625.7,25.58,51.302,3098.6,23.84,65.444,221.7,339.56,94.676,77.056,32.017,8.9177,26.383,6.856,19.127,1.6355,32.377,13.784,23.977,1.142,19.035,2.2571,4.8786,2.3333,0.017211,0.84921,0.086337,52.969,43.783,63.828,53.629,29.437,58.28,21.692,42.1,38.88,49.547,44.643,40.848,16.035
791,0.26728,3685.9,4488.4,9.3045,27.228,42.493,2697.1,74.959,120.42,0.32902,80.233,48.83,2625.7,24.649,50.073,3097,23.162,65.443,220.62,339.59,94.505,77.436,32.076,9.0019,25.744,6.9099,19.187,1.6861,33.081,13.765,23.897,1.2578,18.786,2.2406,4.8459,2.352,0.012701,0.83405,0.088814,53.873,43.691,63.124,53.575,26.439,59.219,21.855,39.608,34.656,46.704,45.259,41.525,17.617
792,0.26652,3681.7,4470.3,9.2165,26.53,42.157,2698.1,75.57,120.41,0.32725,80.455,50.077,2627.1,24.973,49.506,3096.6,22.651,65.483,220.41,339.51,94.54,77.834,32.076,9.0019,25.744,6.9099,19.187,1.6861,33.081,13.765,23.897,1.2578,18.786,2.2406,4.8459,2.352,0.012701,0.83405,0.088814,53.873,43.691,63.197,53.793,26.514,58.979,21.568,39.824,38.327,45.391,45.388,41.09,18.79
793,0.26421,3656.9,4468.8,9.3818,26.84,42.203,2697.6,75.095,120.4,0.32708,80.509,49.405,2626,24.634,50.961,3096.5,23.665,65.584,221.52,339.86,94.643,77.337,32.081,9.0618,25.943,7.0172,18.491,1.6355,32.796,13.77,23.807,1.3791,18.7,2.2429,4.8306,2.3401,0.012701,0.83405,0.088814,53.873,43.691,63.151,53.598,25.898,60.463,21.607,39.261,36.35,48.759,45.396,41.274,16.398
794,0.26468,3670.3,4484.2,9.3545,26.522,42.591,2696.4,75.42,120.38,0.32918,80.44,49.527,2625,25.638,49.729,3094.9,22.56,65.61,222.55,339.38,94.574,77.415,32.081,9.0618,25.943,7.0172,18.491,1.6355,32.796,13.77,23.807,1.3791,18.7,2.2429,4.8306,2.3401,0.012701,0.83405,0.088814,53.873,43.691,62.919,53.414,25.852,60.294,21.485,39.005,36.709,45.907,45.412,41.028,19.006
795,0.26454,3645.3,4560.3,9.2519,26.855,42.299,2697.3,75.16,120.39,0.32875,80.476,50.658,2625.4,25.999,50.118,3094,22.168,65.634,221.55,339.84,94.638,77.306,32.147,8.8455,26.389,6.9333,19.109,1.6247,32.646,14.067,23.9,0.93313,18.695,2.2939,4.9839,2.2701,0.012701,0.83405,0.088814,53.873,43.691,62.331,54.2,25.998,61.11,21.969,39.113,40.037,46.808,45.606,40.989,19.947
796,0.26348,3629.3,4554.6,9.2229,27.078,42.335,2694.2,75.876,120.37,0.32743,80.208,51.198,2623.2,24.479,50.663,3092.8,22.93,65.599,224.12,339.85,94.799,76.993,32.147,8.8455,26.389,6.9333,19.109,1.6247,32.646,14.067,23.9,0.93313,18.695,2.2939,4.9839,2.2701,0.0043667,0.84798,0.11388,53.375,43.501,62.607,54.268,26.103,62.055,21.598,39.274,41.625,48.069,45.106,40.069,18.168
797,0.2585,3628.9,4457.7,9.2255,27.026,42.191,2692.5,75.426,120.43,0.3623,80.118,49.12,2620.8,24.378,49.46,3090.9,22.011,65.541,220.18,339.63,94.807,77.05,31.969,8.9341,26.533,6.6591,18.875,1.6594,32.972,13.926,23.848,1.1716,19.151,2.3206,4.8805,2.374,0.0043667,0.84798,0.11388,53.375,43.501,63.262,53.908,25.492,60.136,21.73,43.114,35.51,45.284,45.406,41.228,20.363
798,0.25862,3657.7,4499.5,9.2102,27.093,42.713,2692.6,74.738,120.34,0.36062,80.177,50.458,2620,24.856,49.485,3091.6,22.399,65.498,222.08,339.21,94.812,77.513,31.969,8.9341,26.533,6.6591,18.875,1.6594,32.972,13.926,23.848,1.1716,19.151,2.3206,4.8805,2.374,0.0043667,0.84798,0.11388,53.375,43.501,62.766,53.407,25.481,63.012,21.662,43.319,39.446,45.342,45.187,40.249,19.42
799,0.27791,3711.7,4508.4,9.2698,26.968,42.055,2695.1,74.121,120.43,0.34583,80.442,49.476,2623.5,25.024,48.352,3094.3,22.029,65.503,220.58,339.34,94.505,77.686,32.052,8.9224,26.526,7.1072,18.727,1.6664,33.142,13.787,24.078,1.2523,18.467,2.2823,4.9143,2.2143,0.0043667,0.84798,0.11388,53.375,43.501,64.322,53.839,27.231,60.706,21.754,41.611,36.559,42.721,45.268,41.647,20.277
800,0.27558,3724.2,4476.1,9.2665,26.863,42.016,2694.4,75.454,120.4,0.34347,80.532,51.735,2623.1,24.299,52.206,3095.5,22.723,65.57,222.41,338.71,94.496,77.595,32.052,8.9224,26.526,7.1072,18.727,1.6664,33.142,13.787,24.078,1.2523,18.467,2.2823,4.9143,2.2143,0.0043667,0.84798,0.11388,53.375,43.501,64.107,54.226,27.46,62.605,21.25,41.899,43.207,51.639,45.047,40.649,18.615
801,0.27232,3607.9,4521.9,9.2402,26.928,42.639,2694.5,75.062,120.44,0.33065,80.677,49.102,2623.5,24.884,51.624,3093.9,22.399,65.649,220.04,339.27,94.537,77.517,31.917,8.7935,26.074,6.981,18.589,1.6824,33.071,13.818,23.729,1.1927,19.492,2.2206,4.8653,2.3083,0.026638,0.84142,0.11141,53.566,43.179,62.178,54.037,26.564,62.565,21.509,39.792,35.458,50.292,45.564,41.505,19.371
802,0.27234,3617,4518.9,9.3184,26.66,42.573,2692.8,75.047,120.34,0.33311,80.462,48.121,2620.9,26.107,51.297,3091.8,22.979,65.676,220.35,339.51,94.918,77.045,31.917,8.7935,26.074,6.981,18.589,1.6824,33.071,13.818,23.729,1.1927,19.492,2.2206,4.8653,2.3083,0.026638,0.84142,0.11141,53.566,43.179,62.02,54.072,26.562,60.794,21.512,39.491,32.572,49.536,45.634,39.358,18.031
803,0.28489,3643.3,4531.6,9.4123,27.054,42.195,2691.9,75.279,120.42,0.33487,80.169,49.211,2619.7,24.501,49.522,3091.4,22.674,65.638,221.38,339.24,94.763,77.08,32.02,8.8538,26.017,6.9516,19.238,1.6595,33.351,13.845,23.305,1.2831,19.042,2.2799,4.9606,2.4022,0.026638,0.84142,0.11141,53.566,43.179,62.522,54.28,28.312,59.89,21.401,40.066,35.778,45.429,45.648,41.399,18.775
804,0.28568,3632.6,4542.5,9.3516,27.112,42.559,2694.4,74.885,120.37,0.33451,80.146,49.747,2622,24.473,48.763,3091.7,22.506,65.532,223.54,340,94.752,77.133,32.02,8.8538,26.017,6.9516,19.238,1.6595,33.351,13.845,23.305,1.2831,19.042,2.2799,4.9606,2.4022,0.026638,0.84142,0.11141,53.566,43.179,62.706,54.149,28.234,59.854,21.785,40.11,37.356,43.671,45.564,40.403,19.188
805,0.27871,3642.9,4543.3,9.3215,26.79,42.451,2694.2,74.688,120.41,0.3403,80.182,49.616,2622.9,22.803,51.011,3091.2,22.927,65.515,222.01,340.43,94.862,77.074,31.629,8.8756,25.975,6.8704,19.172,1.6645,32.774,13.706,23.289,1.2113,18.689,2.2959,4.9431,2.2921,0.026638,0.84142,0.11141,53.566,43.179,62.708,52.523,27.413,63.458,21.935,40.137,36.97,48.874,45.807,40.427,18.203
806,0.27801,3624.8,4467.3,9.2696,26.892,42.655,2694.2,74.852,120.41,0.34227,80.229,51.804,2622.1,23.977,52.014,3093.3,23.068,65.482,221.98,339.7,94.73,77.621,31.629,8.8756,25.975,6.8704,19.172,1.6645,32.774,13.706,23.289,1.2113,18.689,2.2959,4.9431,2.2921,0.0063753,0.85154,0.081427,54.879,43.626,63.018,53.433,27.481,62.508,21.627,39.898,43.408,51.196,45.766,40.971,17.839
807,0.32011,3659.3,4476.7,9.3311,26.782,42.485,2699.3,75.62,120.43,0.32482,80.623,51.154,2627.9,25.298,50.504,3097.9,22.077,65.569,222.57,340.32,94.565,77.836,32.345,8.9486,26.382,6.7615,19.764,1.6808,32.807,13.872,23.331,1.2337,18.75,2.2723,4.8074,2.259,0.0063753,0.85154,0.081427,54.879,43.626,63.109,53.409,31.531,59.678,21.705,38.237,41.497,47.701,45.752,41.882,20.145
808,0.32041,3654.9,4445.8,9.2893,27.093,42.527,2699.7,74.951,120.41,0.32239,80.64,49.971,2628.4,24.953,51.383,3099.4,22.418,65.625,223.25,340.21,94.58,77.954,32.345,8.9486,26.382,6.7615,19.764,1.6808,32.807,13.872,23.331,1.2337,18.75,2.2723,4.8074,2.259,0.0063753,0.85154,0.081427,54.879,43.626,63.186,53.779,31.501,60.635,22.06,38.533,38.016,49.734,45.724,40.76,19.308
809,0.25388,3719.7,4412.7,9.327,26.95,42.639,2696,74.974,120.44,0.33792,80.42,49.209,2624.7,25.965,51.29,3094.9,21.403,65.666,221.93,340.85,94.355,77.12,32.394,8.7988,26.349,6.908,18.9,1.6874,33.051,14.017,23.469,1.1726,18.852,2.2628,4.8531,2.3116,0.0063753,0.85154,0.081427,54.879,43.626,63.088,52.607,24.828,61.107,21.779,41.02,35.773,49.52,45.873,41.837,21.765
810,0.25268,3712.3,4428.2,9.3944,27.086,42.71,2693.2,75.622,120.38,0.34248,80.197,51.059,2622.3,24.331,50.038,3090,23.866,65.631,221.97,341.02,94.626,77.038,32.394,8.7988,26.349,6.908,18.9,1.6874,33.051,14.017,23.469,1.1726,18.852,2.2628,4.8531,2.3116,0.0063753,0.85154,0.081427,54.879,43.626,63.215,52.421,24.946,61.215,22.1,40.464,41.215,46.622,45.907,39.657,15.944
811,0.24649,3665.7,4543.1,9.3363,26.662,42.162,2691.5,74.968,120.43,0.35842,80.226,49.846,2620.4,25.56,50.946,3088.6,22.904,65.615,225.37,341.26,94.572,76.938,32.211,8.8414,26.237,6.8011,19.167,1.665,32.854,13.833,23.375,1.1268,18.787,2.2399,4.9172,2.2745,0.026751,0.85922,0.08673,54.248,43.708,62.777,53.073,24.259,63.097,21.969,42.577,37.646,48.722,45.919,41.769,18.243
812,0.24546,3672.5,4513.4,9.2737,27.332,42.238,2690.4,74.434,120.36,0.35644,80.142,50.02,2618.5,24.063,50.61,3087.3,23.296,65.573,226.33,340.88,94.759,77.193,32.211,8.8414,26.237,6.8011,19.167,1.665,32.854,13.833,23.375,1.1268,18.787,2.2399,4.9172,2.2745,0.026751,0.85922,0.08673,54.248,43.708,62.66,53.428,24.359,62.579,21.936,42.817,38.159,47.946,45.995,40.385,17.304
813,0.26254,3677.7,4425.7,9.4755,26.767,41.79,2693,74.851,120.43,0.34001,80.333,51.999,2621.1,25.211,49.536,3089.6,22.704,65.603,224.01,340.84,94.551,77.523,31.938,8.8287,25.938,6.8605,18.516,1.6677,32.997,13.907,23.711,1.1508,18.279,2.2817,4.8081,2.3115,0.026751,0.85922,0.08673,54.248,43.708,63.535,53.779,25.926,60.943,21.887,40.06,43.982,45.46,46.358,41.828,18.685
814,0.26381,3731.8,4424.8,9.3225,26.9,42.229,2694.5,74.756,120.38,0.33874,80.514,49.982,2623.5,26.61,49.679,3091.9,23.374,65.658,222.67,340.96,94.595,77.797,31.938,8.8287,25.938,6.8605,18.516,1.6677,32.997,13.907,23.711,1.1508,18.279,2.2817,4.8081,2.3115,0.026751,0.85922,0.08673,54.248,43.708,62.603,53.791,25.801,61.366,21.798,40.216,38.048,45.792,46.632,40.816,17.054
815,0.29161,3687.7,4495,9.2898,26.713,42.164,2694.2,75.188,120.42,0.34894,80.513,49.582,2622.9,24.174,48.589,3093.4,23.064,65.756,224.78,340.87,94.522,77.292,32.23,9.0294,26.215,6.7912,18.781,1.6644,33.033,13.956,23.578,1.2497,18.769,2.2825,4.862,2.4164,0.026751,0.85922,0.08673,54.248,43.708,62.888,54.537,28.491,61.056,21.725,41.027,36.868,43.27,46.595,41.961,17.815
816,0.29247,3639,4540.8,9.3633,26.996,42.577,2694.2,75.235,120.38,0.34988,80.408,49.836,2623,26.358,49.924,3093,21.54,65.777,225.51,340.98,94.542,77.334,32.23,9.0294,26.215,6.7912,18.781,1.6644,33.033,13.956,23.578,1.2497,18.769,2.2825,4.862,2.4164,0.016932,0.85035,0.082874,53.705,44.197,63.727,53.989,28.406,62.123,21.668,40.912,37.616,46.357,46.913,41.087,21.426
817,0.26335,3711,4503.7,9.4416,26.911,42.464,2693.2,74.266,120.4,0.3539,80.163,49.861,2620.8,26.547,49.671,3092.1,22.831,65.725,227.65,341.07,94.591,77.368,32.509,8.8997,26.119,6.9759,18.851,1.6732,33.061,13.747,23.798,1.3736,18.401,2.2699,4.9399,2.2641,0.016932,0.85035,0.082874,53.705,44.197,63.149,53.804,25.928,63.661,21.652,41.883,37.692,45.772,46.975,41.059,18.374
818,0.26214,3686.3,4521.3,9.3161,27.226,42.303,2695.7,74.169,120.4,0.35426,80.405,47.957,2623.8,24.435,49.381,3093.4,23.035,65.738,231.17,341.15,94.405,77.66,32.509,8.8997,26.119,6.9759,18.851,1.6732,33.061,13.747,23.798,1.3736,18.401,2.2699,4.9399,2.2641,0.016932,0.85035,0.082874,53.705,44.197,63.574,53.593,26.047,62.232,22.222,41.839,32.089,45.102,46.916,41.051,17.864
819,0.23487,3632.5,4547.9,9.5056,26.857,42.409,2696.3,74.637,120.41,0.3294,80.424,49.8,2624.8,24.768,49.955,3093.1,23.424,65.779,229.03,341.89,94.599,77.501,32.428,8.8606,26.469,6.7484,18.848,1.6906,33.141,13.749,23.985,1.3372,18.523,2.2903,4.8782,2.3302,0.016932,0.85035,0.082874,53.705,44.197,62.879,53.097,23.047,62.457,22.038,39.334,37.511,46.431,47.358,41.433,16.937
820,0.23502,3632.4,4476.4,9.3096,26.538,42.411,2698.3,74.754,120.4,0.33284,80.529,50.554,2626.8,25.591,49.716,3094.5,22.947,65.816,228.96,342.05,94.468,77.538,32.428,8.8606,26.469,6.7484,18.848,1.6906,33.141,13.749,23.985,1.3372,18.523,2.2903,4.8782,2.3302,0.016932,0.85035,0.082874,53.705,44.197,62.88,53.952,23.031,64.091,21.979,38.914,39.731,45.876,47.613,40.912,18.051
821,0.24046,3735.4,4540.9,9.4386,27.053,42.344,2698,74.549,120.42,0.33391,80.387,48.912,2627.3,25.272,49.73,3095.1,23.382,65.868,228.94,341.56,94.61,77.379,32.356,8.8036,25.768,7.1096,18.668,1.634,33.372,13.817,23.51,1.3663,18.5,2.2572,4.9052,2.3068,0.013269,0.83578,0.11288,54.12,43.032,63.122,53.175,23.472,59.344,22.059,38.712,34.899,45.909,47.669,41.412,17.03
822,0.23963,3720.4,4465.6,9.4004,26.908,42.669,2697.6,74.016,120.4,0.33193,80.37,49.395,2626.9,25.899,50.999,3095.9,22.966,65.86,228.69,341.32,94.25,77.531,32.356,8.8036,25.768,7.1096,18.668,1.634,33.372,13.817,23.51,1.3663,18.5,2.2572,4.9052,2.3068,0.013269,0.83578,0.11288,54.12,43.032,63.381,54.077,23.554,60.705,21.945,38.954,36.321,48.846,47.856,41.194,18.002
823,0.24323,3605.5,4482.9,9.4246,27.07,42.413,2697.6,74.237,120.4,0.33733,80.371,50.733,2626,25.458,48.938,3095.6,24.036,65.898,229.95,341.79,94.689,77.358,32.532,9.006,26.391,6.8418,18.866,1.6913,33.966,13.874,23.316,1.1641,18.548,2.3031,5.0291,2.3176,0.013269,0.83578,0.11288,54.12,43.032,62.146,54.314,24.144,60.567,22.037,40.058,40.256,44.077,47.906,41.554,15.464
824,0.24459,3568.8,4498.9,9.3435,27.025,42.309,2699,74.039,120.37,0.33564,80.316,50.402,2628,25.142,51.906,3095,22.496,65.916,229.31,342.18,94.695,77.436,32.532,9.006,26.391,6.8418,18.866,1.6913,33.966,13.874,23.316,1.1641,18.548,2.3031,5.0291,2.3176,0.013269,0.83578,0.11288,54.12,43.032,62.776,54.122,24.01,61.593,22.213,40.264,39.283,50.944,48.124,40.347,19.115
825,0.22351,3675.7,4462.1,9.3841,26.607,42.776,2700.2,74.926,120.42,0.34592,80.337,49.775,2629.2,24.453,49.205,3097.1,23.056,65.896,232.36,342.3,94.663,77.375,32.438,8.7492,26.523,6.869,18.718,1.6557,33.429,13.862,23.166,1.4185,18.948,2.2849,4.921,2.3785,0.013269,0.83578,0.11288,54.12,43.032,63.197,54.077,22.208,61.944,22.156,40.581,37.439,44.694,48.018,41.451,17.785
826,0.22322,3656.4,4448.2,9.3514,27.049,42.563,2699,75.128,120.38,0.34333,80.133,50.063,2627.9,24.809,51.625,3095.5,21.918,65.876,232.17,342.74,94.537,77.274,32.438,8.7492,26.523,6.869,18.718,1.6557,33.429,13.862,23.166,1.4185,18.948,2.2849,4.921,2.3785,0.0071848,0.84386,0.095579,52.67,43.506,63.531,54.243,22.236,59.646,22.403,40.898,38.286,50.295,47.84,41.225,20.508
