Time,A_Feed_S1,D_Feed_S2,E_Feed_S3,Total_Feed_S4,Recycle_Flow_S8,Reactor_Feed_Rate_S6,Reactor_Pressure,Reactor_Level,Reactor_Temperature,Purge_Rate_S9,Product_Sep_Temp,Product_Sep_Level,Prod_Sep_Pressure,Prod_Sep_Underflow_S10,Stripper_Level,Stripper_Pressure,Stripper_Underflow_S11,Stripper_Temp,Stripper_Steam_Flow,Compressor_Work,Reactor_Cooling_Water_Outlet_Temp,Separator_Cooling_Water_Outlet_Temp,Composition_A_S6,Composition_B_S6,Composition_C_S6,Composition_D_S6,Composition_E_S6,Composition_F_S6,Composition_A_S9,Composition_B_S9,Composition_C_S9,Composition_D_S9,Composition_E_S9,Composition_F_S9,Composition_G_S9,Composition_H_S9,Composition_D_S11,Composition_E_S11,Composition_F_S11,Composition_G_S11,Composition_H_S11,D_Feed_Flow_Stream_2,E_Feed_Flow_Stream_3,A_Feed_Flow_Stream_1,Total_Feed_Flow_Stream_4,Compressor_Recycle_Valve,Purge_Valve_Stream_9,Separator_Pot_Liquid_Flow_Stream_10,Stripper_Liquid_Product_Flow_Stream_11,Stripper_Steam_Valve,Reactor_Cooling_Water_Flow,Condensor_Cooling_Water_Flow
1687.0,0.736,3656.9,4453.3,8.8107,27.027,42.205,2700.6,75.268,120.37,0.33005,80.516,51.25,2628.8,24.914,50.013,3096.4,22.925,67.69,259.59,340.6,94.839,77.558,32.091,9.062,26.0,6.8363,19.061,1.7021,32.9,13.959,24.374,1.1467,18.649,2.3296,4.836,2.3818,0.021543,0.8481,0.077553,54.519,43.153,61.963,53.504,72.379,57.927,22.191,40.222,41.777,46.565,57.186,41.445,18.026
1688.0,0.73483,3608.4,4471.9,8.762,26.829,42.077,2698.9,75.134,120.42,0.33221,80.329,48.561,2626.9,26.109,51.154,3095.3,23.335,67.709,261.03,340.57,94.659,77.442,32.091,9.062,26.0,6.8363,19.061,1.7021,32.9,13.959,24.374,1.1467,18.649,2.3296,4.836,2.3818,0.021543,0.8481,0.077553,54.519,43.153,62.798,53.281,72.494,59.153,22.104,39.958,33.864,49.206,57.114,41.246,17.068
1689.0,0.76423,3673.8,4474.2,8.819,26.795,42.166,2700.0,74.582,120.41,0.33469,80.316,49.275,2628.6,27.559,49.81,3096.5,23.706,67.688,261.25,340.73,94.822,77.499,32.543,8.8928,25.919,6.8786,18.898,1.7179,32.692,13.982,23.937,1.174,19.241,2.3736,4.9589,2.2745,0.021543,0.8481,0.077553,54.519,43.153,63.054,52.802,75.327,58.053,22.069,40.171,35.965,46.095,57.152,41.276,16.185
1690.0,0.764,3670.9,4439.6,8.7985,27.164,42.48,2700.6,74.086,120.42,0.3351,80.424,49.718,2629.3,24.117,50.187,3098.3,23.125,67.711,261.98,341.03,94.534,77.723,32.543,8.8928,25.919,6.8786,18.898,1.7179,32.692,13.982,23.937,1.174,19.241,2.3736,4.9589,2.2745,0.021543,0.8481,0.077553,54.519,43.153,63.103,53.216,75.349,56.23,22.133,40.121,37.271,46.968,57.144,41.281,17.541
1691.0,0.72015,3649.0,4494.6,8.8975,27.085,42.229,2702.0,74.182,120.42,0.33583,80.603,49.433,2631.5,26.249,51.602,3098.4,23.004,67.749,262.62,341.36,94.67,77.716,32.05,9.0481,26.175,6.6297,18.697,1.712,32.857,13.937,23.903,1.331,18.796,2.3524,4.8877,2.2726,0.022204,0.82766,0.097779,53.667,44.21,63.132,52.923,70.801,58.678,22.367,40.874,36.431,50.242,57.284,41.396,17.808
1692.0,0.72053,3643.6,4503.8,8.8835,26.993,42.066,2701.0,73.848,120.36,0.33484,80.463,49.039,2629.4,24.78,50.197,3098.3,23.237,67.765,265.14,341.1,94.596,77.58,32.05,9.0481,26.175,6.6297,18.697,1.712,32.857,13.937,23.903,1.331,18.796,2.3524,4.8877,2.2726,0.022204,0.82766,0.097779,53.667,44.21,63.225,52.813,70.764,56.086,22.075,40.996,35.273,46.99,57.174,40.747,17.265
1693.0,0.76853,3688.7,4501.4,9.0159,26.791,42.248,2701.1,75.357,120.43,0.33911,80.408,50.663,2629.5,25.28,51.053,3101.3,22.023,67.769,262.29,340.4,94.442,77.297,32.359,9.0317,26.156,6.9197,18.871,1.6613,32.646,13.801,23.799,1.2376,18.666,2.361,4.9264,2.2721,0.022204,0.82766,0.097779,53.667,44.21,64.754,53.332,75.204,56.31,21.799,39.459,40.051,48.971,57.544,42.404,20.159
1694.0,0.76618,3692.5,4483.2,8.8751,26.746,42.534,2699.5,74.795,120.43,0.33775,80.205,49.157,2627.9,25.373,49.216,3099.7,23.092,67.723,265.94,340.76,94.477,77.216,32.359,9.0317,26.156,6.9197,18.871,1.6613,32.646,13.801,23.799,1.2376,18.666,2.361,4.9264,2.2721,0.022204,0.82766,0.097779,53.667,44.21,64.689,53.55,75.436,57.317,21.573,39.625,35.619,44.719,57.338,41.788,17.647
1695.0,0.73487,3644.1,4473.8,8.9176,26.888,42.499,2700.9,74.741,120.38,0.32099,80.307,50.492,2630.0,24.174,51.286,3097.7,23.236,67.711,263.27,340.87,94.481,77.565,32.101,8.8554,26.446,6.8233,19.001,1.7331,32.886,13.72,24.055,1.1656,18.596,2.3176,4.9778,2.4058,0.022204,0.82766,0.097779,53.667,44.21,63.077,53.234,72.601,60.532,22.247,38.102,39.547,49.51,57.695,40.456,17.282
1696.0,0.73746,3677.5,4450.9,8.932,26.8,42.466,2703.5,74.231,120.4,0.32564,80.563,50.924,2632.5,23.131,50.183,3100.4,23.248,67.71,262.05,340.73,94.572,77.97,32.101,8.8554,26.446,6.8233,19.001,1.7331,32.886,13.72,24.055,1.1656,18.596,2.3176,4.9778,2.4058,0.029183,0.8479,0.098723,53.843,43.696,62.503,53.508,72.346,58.655,22.117,37.535,40.819,46.957,57.402,40.699,17.205
1697.0,0.76078,3679.9,4467.8,8.8852,26.852,42.612,2704.6,75.138,120.42,0.31213,80.543,48.036,2633.1,25.33,51.138,3102.6,23.725,67.78,260.66,340.89,94.423,77.589,31.994,8.7803,26.532,6.8127,19.198,1.7505,32.998,13.665,23.824,1.1803,18.664,2.3346,4.9076,2.2869,0.029183,0.8479,0.098723,53.843,43.696,63.318,52.96,74.887,57.571,22.033,36.922,32.32,49.168,57.414,41.651,16.083
1698.0,0.76128,3656.8,4420.4,8.8025,26.695,42.307,2705.2,74.584,120.36,0.31232,80.485,48.834,2634.2,26.514,51.865,3102.7,22.343,67.805,262.3,341.24,94.536,77.469,31.994,8.7803,26.532,6.8127,19.198,1.7505,32.998,13.665,23.824,1.1803,18.664,2.3346,4.9076,2.2869,0.029183,0.8479,0.098723,53.843,43.696,63.714,53.527,74.838,58.019,22.213,36.899,34.67,50.849,57.155,41.364,19.364
1699.0,0.77304,3710.3,4492.0,8.8445,26.887,42.565,2703.5,74.544,120.42,0.30123,80.264,49.51,2632.8,24.23,49.589,3101.7,23.06,67.757,261.19,341.77,94.417,77.309,31.849,8.7093,25.979,6.979,19.187,1.7309,33.003,13.826,24.57,1.2459,18.383,2.3806,4.9247,2.3172,0.029183,0.8479,0.098723,53.843,43.696,62.947,52.133,75.986,59.074,21.999,36.581,36.659,45.583,57.146,41.828,17.683
1700.0,0.77338,3697.2,4404.0,8.9491,26.913,42.602,2704.3,74.283,120.38,0.30309,80.159,50.268,2633.7,25.418,48.893,3101.1,23.345,67.687,261.48,342.37,94.554,77.22,31.849,8.7093,25.979,6.979,19.187,1.7309,33.003,13.826,24.57,1.2459,18.383,2.3806,4.9247,2.3172,0.029183,0.8479,0.098723,53.843,43.696,63.173,53.186,75.953,57.829,22.31,36.353,38.889,43.971,57.014,41.333,17.029
1701.0,0.78799,3616.6,4448.9,8.9524,26.93,42.224,2705.4,74.706,120.4,0.31994,80.24,48.897,2635.0,24.92,49.337,3102.1,23.073,67.681,265.96,341.73,94.562,77.79,31.979,8.827,26.454,7.0216,18.754,1.6986,32.922,13.725,24.297,1.3753,18.596,2.3569,4.9255,2.3059,0.023012,0.82432,0.094618,53.928,43.796,63.087,52.605,77.83,59.427,22.699,38.498,34.854,45.0,57.034,41.377,17.634
1702.0,0.78929,3680.5,4436.9,8.881,26.934,42.178,2707.6,74.928,120.37,0.32479,80.248,49.915,2636.7,24.402,50.819,3103.7,24.439,67.691,262.33,342.82,94.664,77.46,31.979,8.827,26.454,7.0216,18.754,1.6986,32.922,13.725,24.297,1.3753,18.596,2.3569,4.9255,2.3059,0.023012,0.82432,0.094618,53.928,43.796,61.987,52.749,77.703,59.011,22.405,37.906,37.85,48.429,57.477,40.361,14.409
1703.0,0.77882,3607.2,4443.9,8.9086,26.673,42.345,2711.0,75.252,120.41,0.30999,80.3,50.172,2640.4,24.788,49.795,3105.9,23.227,67.702,262.19,343.17,94.558,77.655,32.304,8.7569,26.545,6.849,18.194,1.7209,33.198,13.714,23.809,1.2761,17.819,2.3451,4.7443,2.2925,0.023012,0.82432,0.094618,53.928,43.796,62.764,53.694,76.808,59.468,22.662,36.947,38.606,46.06,57.61,42.181,17.262
1704.0,0.77785,3638.1,4447.5,8.8039,26.929,42.397,2713.6,74.637,120.38,0.31552,80.305,48.986,2643.1,24.738,51.421,3107.2,22.298,67.709,263.58,343.86,94.761,77.328,32.304,8.7569,26.545,6.849,18.194,1.7209,33.198,13.714,23.809,1.2761,17.819,2.3451,4.7443,2.2925,0.023012,0.82432,0.094618,53.928,43.796,62.233,53.651,76.904,57.962,23.353,36.272,35.117,49.823,57.606,40.542,19.484
1705.0,0.75121,3663.5,4487.9,8.8085,26.878,42.435,2712.6,75.648,120.4,0.30954,80.021,49.678,2642.3,26.595,49.673,3108.2,21.789,67.703,263.02,343.7,94.521,77.208,32.531,9.1567,25.984,6.9722,18.738,1.6916,33.017,13.542,24.088,1.3577,18.335,2.3332,4.8324,2.2752,0.023012,0.82432,0.094618,53.928,43.796,63.259,54.592,73.435,57.611,22.82,36.551,37.151,45.777,57.776,41.41,20.716
1706.0,0.74968,3691.7,4526.2,8.8855,26.874,42.278,2713.4,74.227,120.43,0.31315,79.976,49.88,2642.6,24.499,50.373,3109.2,23.357,67.629,263.2,343.43,94.654,77.701,32.531,9.1567,25.984,6.9722,18.738,1.6916,33.017,13.542,24.088,1.3577,18.335,2.3332,4.8324,2.2752,0.034067,0.80252,0.10894,53.96,44.404,62.775,54.134,73.586,58.349,22.787,36.11,37.747,47.398,57.283,41.665,16.969
1707.0,0.72424,3634.7,4459.7,8.8643,26.92,42.213,2715.5,75.238,120.41,0.28824,80.04,49.265,2645.6,25.237,49.547,3109.6,22.892,67.594,263.3,343.84,94.43,77.167,32.764,8.7856,26.318,6.8962,18.564,1.6752,33.289,13.593,24.302,1.0641,18.34,2.3549,4.8895,2.2533,0.034067,0.80252,0.10894,53.96,44.404,62.647,53.649,71.3,59.078,23.129,34.258,35.936,45.486,57.137,41.481,18.099
1708.0,0.7251,3643.1,4456.2,8.863,27.191,41.916,2716.5,75.65,120.36,0.28462,79.889,51.427,2645.9,24.237,50.242,3108.6,22.723,67.539,263.41,344.48,94.71,77.266,32.764,8.7856,26.318,6.8962,18.564,1.6752,33.289,13.593,24.302,1.0641,18.34,2.3549,4.8895,2.2533,0.034067,0.80252,0.10894,53.96,44.404,62.503,53.69,71.215,57.38,23.739,34.7,42.301,47.095,56.992,40.944,18.514
1709.0,0.69647,3655.9,4479.3,8.9495,26.769,42.045,2717.4,75.13,120.38,0.29039,79.948,49.001,2647.6,23.984,49.428,3109.6,22.908,67.497,262.73,344.53,94.473,77.431,32.6,8.7316,26.432,6.7075,18.783,1.7145,33.188,13.596,24.373,1.2235,18.565,2.3261,4.7436,2.3002,0.034067,0.80252,0.10894,53.96,44.404,62.899,53.861,68.659,59.066,23.348,34.987,35.16,45.21,56.921,41.49,18.068
1710.0,0.69623,3675.9,4447.3,8.9577,27.178,42.082,2719.5,75.787,120.4,0.29132,80.107,48.802,2649.0,23.769,50.693,3112.1,22.984,67.504,261.36,344.24,94.697,77.498,32.6,8.7316,26.432,6.7075,18.783,1.7145,33.188,13.596,24.373,1.2235,18.565,2.3261,4.7436,2.3002,0.034067,0.80252,0.10894,53.96,44.404,62.555,54.244,68.683,58.359,23.4,34.874,34.574,48.138,56.907,41.281,17.863
1711.0,0.70786,3710.2,4494.9,8.7623,26.753,42.283,2718.6,74.801,120.41,0.2884,80.071,50.789,2648.2,23.267,48.214,3113.3,22.516,67.514,260.45,343.8,94.336,77.39,32.717,9.0522,26.895,6.8015,18.806,1.7108,33.141,13.964,25.129,1.2249,18.124,2.2812,4.7787,2.2818,0.0094027,0.80461,0.10115,53.929,43.591,63.697,53.155,69.651,58.823,22.812,34.976,40.422,42.4,56.256,41.383,18.98
1712.0,0.70879,3708.4,4459.6,8.8555,27.167,42.112,2718.1,74.979,120.42,0.29344,80.039,49.436,2648.0,26.445,50.311,3111.8,22.291,67.475,258.15,344.08,94.478,77.171,32.717,9.0522,26.895,6.8015,18.806,1.7108,33.141,13.964,25.129,1.2249,18.124,2.2812,4.7787,2.2818,0.0094027,0.80461,0.10115,53.929,43.591,63.727,53.578,69.559,59.549,23.153,34.36,36.441,47.253,56.066,41.674,19.53
1713.0,0.69296,3699.4,4488.2,8.7737,27.015,42.083,2713.3,75.075,120.39,0.33366,79.872,48.019,2642.0,24.911,49.961,3108.8,22.35,67.439,256.97,343.03,94.53,77.319,32.438,8.8258,26.803,6.895,18.689,1.7243,33.264,13.721,24.568,1.227,17.881,2.3234,4.7948,2.3536,0.0094027,0.80461,0.10115,53.929,43.591,63.178,53.174,67.931,57.76,22.785,39.231,32.27,46.444,55.779,41.174,19.39
1714.0,0.69305,3663.5,4507.6,8.7732,27.104,41.971,2710.5,74.975,120.4,0.33314,79.733,49.461,2639.9,24.767,49.563,3104.6,23.954,67.338,256.74,343.48,94.534,77.084,32.438,8.8258,26.803,6.895,18.689,1.7243,33.264,13.721,24.568,1.227,17.881,2.3234,4.7948,2.3536,0.0094027,0.80461,0.10115,53.929,43.591,63.796,52.942,67.922,59.392,23.034,39.295,36.515,45.522,55.413,41.021,15.622
1715.0,0.71348,3669.7,4457.4,8.9005,27.256,42.05,2711.9,74.184,120.39,0.30681,79.759,50.388,2641.2,24.631,52.093,3104.3,23.269,67.25,255.49,343.28,94.772,77.16,31.9,8.7772,26.977,6.9975,18.593,1.696,33.168,13.626,24.417,1.2429,17.838,2.3284,4.8553,2.2557,0.0094027,0.80461,0.10115,53.929,43.591,62.901,53.836,70.419,57.934,23.207,36.042,39.241,51.379,55.141,41.427,17.258
1716.0,0.71397,3693.6,4471.6,8.7668,26.635,42.266,2713.6,74.321,120.38,0.30566,79.985,51.405,2643.8,25.798,49.658,3107.0,23.866,67.227,254.86,342.96,94.518,77.708,31.9,8.7772,26.977,6.9975,18.593,1.696,33.168,13.626,24.417,1.2429,17.838,2.3284,4.8553,2.2557,0.031165,0.80872,0.10893,53.487,43.428,62.489,53.666,70.371,59.305,23.07,36.182,42.236,45.743,54.813,40.5,15.801
1717.0,0.76746,3663.5,4495.5,8.8347,27.246,42.229,2719.2,74.296,120.41,0.29663,80.276,50.019,2648.6,21.031,49.141,3112.7,22.852,67.263,253.83,342.67,94.609,77.75,32.226,8.9069,26.762,6.8849,18.141,1.6777,33.138,13.693,24.496,1.3368,17.844,2.3316,4.7331,2.283,0.031165,0.80872,0.10893,53.487,43.428,62.048,53.637,75.39,59.485,23.354,34.518,38.157,44.546,54.515,42.036,18.177
1718.0,0.76661,3636.6,4480.4,8.8132,26.789,42.106,2718.7,74.533,120.38,0.29422,80.059,50.1,2647.9,27.588,51.326,3113.6,23.561,67.276,250.58,343.21,94.537,77.032,32.226,8.9069,26.762,6.8849,18.141,1.6777,33.138,13.693,24.496,1.3368,17.844,2.3316,4.7331,2.283,0.031165,0.80872,0.10893,53.487,43.428,62.511,53.818,75.475,59.594,22.907,34.811,38.396,49.602,54.416,40.805,16.551
1719.0,0.73727,3656.4,4532.6,8.9305,26.428,42.416,2720.8,75.42,120.38,0.30108,79.976,49.604,2650.2,23.498,48.002,3113.2,22.542,67.22,250.4,343.12,94.635,77.266,32.336,8.8824,26.561,6.8726,18.787,1.6822,33.039,13.673,24.587,1.2413,18.011,2.3831,4.7637,2.3363,0.031165,0.80872,0.10893,53.487,43.428,63.102,54.374,72.417,57.867,22.848,35.512,36.935,41.91,54.048,40.519,18.952
1720.0,0.73757,3676.4,4601.6,8.8635,27.012,42.233,2719.7,74.919,120.42,0.29827,79.838,49.414,2649.0,24.936,52.228,3114.8,22.948,67.127,249.78,343.15,94.568,77.163,32.336,8.8824,26.561,6.8726,18.787,1.6822,33.039,13.673,24.587,1.2413,18.011,2.3831,4.7637,2.3363,0.031165,0.80872,0.10893,53.487,43.428,62.757,53.547,72.387,56.604,22.773,35.855,36.376,51.689,53.724,41.33,18.015
1721.0,0.72516,3659.9,4469.6,8.8046,27.178,42.254,2720.4,75.041,120.41,0.2957,79.859,48.842,2649.7,25.845,49.885,3114.2,23.533,67.074,249.65,343.55,94.748,77.251,32.216,8.8006,26.57,6.7195,18.119,1.6734,32.615,13.922,24.752,1.2098,18.132,2.3688,4.7972,2.311,0.03031,0.82348,0.093678,54.486,44.14,63.152,53.593,71.321,56.961,23.345,35.434,34.692,46.267,53.412,40.95,16.622
1722.0,0.72579,3626.8,4466.8,8.7748,26.974,42.291,2721.1,75.312,120.38,0.2975,80.004,50.969,2650.6,24.424,49.923,3116.6,24.211,67.05,249.1,342.71,94.482,77.563,32.216,8.8006,26.57,6.7195,18.119,1.6734,32.615,13.922,24.752,1.2098,18.132,2.3688,4.7972,2.311,0.03031,0.82348,0.093678,54.486,44.14,63.722,53.626,71.258,57.494,22.751,35.215,40.952,46.355,53.108,40.338,14.978
1723.0,0.73535,3737.9,4530.1,8.7813,26.947,42.037,2720.2,75.484,120.41,0.32579,79.965,50.795,2650.0,24.484,49.033,3116.9,24.178,67.033,247.34,342.77,94.549,77.215,32.224,8.9261,27.002,6.7902,18.526,1.7034,32.607,13.679,24.528,1.067,18.045,2.3,4.9303,2.252,0.03031,0.82348,0.093678,54.486,44.14,63.235,54.563,72.428,58.205,22.878,38.387,40.44,44.296,52.91,41.898,15.079
1724.0,0.73538,3716.0,4612.6,8.8297,26.661,42.075,2717.8,74.442,120.42,0.32141,79.844,49.224,2646.4,24.562,51.275,3114.6,23.254,66.949,247.55,342.37,94.493,77.262,32.224,8.9261,27.002,6.7902,18.526,1.7034,32.607,13.679,24.528,1.067,18.045,2.3,4.9303,2.252,0.03031,0.82348,0.093678,54.486,44.14,63.611,53.576,72.425,57.083,22.402,38.921,35.816,49.484,52.541,41.142,17.283
1725.0,0.73352,3676.6,4523.6,8.9129,27.218,42.43,2718.2,75.074,120.39,0.29838,79.884,48.538,2647.8,25.941,52.279,3112.7,23.631,66.937,246.49,342.61,94.556,77.106,32.207,8.7514,26.903,6.899,18.89,1.6929,32.344,13.812,24.7,1.086,18.556,2.3398,4.7621,2.2625,0.03031,0.82348,0.093678,54.486,44.14,63.79,53.718,72.389,57.446,23.076,35.208,33.799,51.808,52.286,41.208,16.402
1726.0,0.73459,3685.5,4523.2,8.8409,26.662,42.357,2716.9,75.772,120.4,0.29666,79.941,49.195,2646.2,26.144,48.55,3112.8,23.251,66.925,246.5,341.82,94.378,77.318,32.207,8.7514,26.903,6.899,18.89,1.6929,32.344,13.812,24.7,1.086,18.556,2.3398,4.7621,2.2625,0.036135,0.82504,0.077924,54.189,44.292,63.635,53.723,72.283,57.815,22.483,35.418,35.732,43.178,52.279,41.641,17.295
1727.0,0.73499,3676.8,4461.5,8.825,26.808,42.106,2715.9,76.19,120.4,0.31015,79.886,49.517,2645.1,26.001,49.334,3110.5,22.711,66.881,246.06,342.1,94.74,77.112,32.033,8.7994,27.1,6.9666,18.46,1.7237,32.741,13.629,24.786,1.1332,18.139,2.3404,4.9058,2.2821,0.036135,0.82504,0.077924,54.189,44.292,62.866,53.58,72.514,56.934,22.86,37.205,36.679,44.992,52.12,41.269,18.597
1728.0,0.73546,3640.3,4454.5,8.7588,26.416,42.008,2714.0,74.398,120.38,0.31144,79.733,50.052,2642.5,24.231,51.353,3107.7,23.137,66.822,244.23,342.05,94.572,76.911,32.033,8.7994,27.1,6.9666,18.46,1.7237,32.741,13.629,24.786,1.1332,18.139,2.3404,4.9058,2.2821,0.036135,0.82504,0.077924,54.189,44.292,63.494,53.664,72.468,58.77,22.507,37.047,38.252,49.664,52.087,40.562,17.625
1729.0,0.7541,3609.2,4505.7,8.7395,26.462,42.058,2715.0,75.149,120.39,0.29001,79.792,47.811,2644.0,26.405,51.469,3110.1,23.075,66.759,245.49,342.03,94.767,77.163,31.615,9.031,27.224,7.0801,18.45,1.7175,32.612,13.603,24.619,1.2274,18.743,2.3386,4.7243,2.2727,0.036135,0.82504,0.077924,54.189,44.292,63.389,54.124,74.073,57.891,22.497,34.604,31.658,49.934,51.783,41.192,17.76
1730.0,0.75297,3646.2,4480.8,8.7304,27.05,42.386,2716.9,74.967,120.41,0.29088,79.89,48.738,2646.2,25.108,49.665,3111.1,23.086,66.735,244.47,341.94,94.653,77.431,31.615,9.031,27.224,7.0801,18.45,1.7175,32.612,13.603,24.619,1.2274,18.743,2.3386,4.7243,2.2727,0.036135,0.82504,0.077924,54.189,44.292,62.752,54.422,74.185,58.647,22.925,34.499,34.385,45.76,51.681,40.749,17.725
1731.0,0.79961,3627.8,4537.7,8.7874,27.374,42.151,2717.4,75.373,120.41,0.28718,79.867,48.564,2646.2,24.964,51.602,3113.7,22.838,66.738,244.36,341.7,94.764,77.18,31.966,8.9009,26.559,7.0081,18.682,1.702,32.74,13.678,24.651,1.317,18.453,2.3011,4.9058,2.218,0.015511,0.82206,0.10279,53.302,43.826,61.941,53.819,78.302,57.265,22.947,33.968,33.875,50.242,51.517,41.528,18.337
1732.0,0.79819,3619.6,4485.7,8.7871,27.049,42.063,2720.4,74.809,120.39,0.28721,79.832,50.532,2649.6,25.455,50.664,3114.8,22.875,66.721,243.81,341.97,94.693,77.195,31.966,8.9009,26.559,7.0081,18.682,1.702,32.74,13.678,24.651,1.317,18.453,2.3011,4.9058,2.218,0.015511,0.82206,0.10279,53.302,43.826,62.082,54.442,78.441,55.671,23.037,33.963,39.665,48.071,51.382,40.908,18.259
1733.0,0.76778,3632.9,4502.5,8.6884,26.894,42.317,2721.2,75.635,120.41,0.29338,79.854,50.053,2649.9,25.254,50.299,3116.9,23.289,66.697,243.3,341.93,94.862,77.406,32.075,9.0416,26.592,6.8879,18.137,1.694,32.795,13.562,24.972,1.2514,18.285,2.283,4.697,2.3528,0.015511,0.82206,0.10279,53.302,43.826,62.331,53.706,75.556,58.103,22.778,34.932,38.255,47.227,51.244,41.179,17.261
1734.0,0.76725,3634.5,4471.3,8.7217,27.15,42.158,2722.7,75.732,120.39,0.29194,79.993,50.749,2651.7,24.23,51.212,3117.0,23.65,66.708,240.64,342.22,94.64,77.354,32.075,9.0416,26.592,6.8879,18.137,1.694,32.795,13.562,24.972,1.2514,18.285,2.283,4.697,2.3528,0.015511,0.82206,0.10279,53.302,43.826,62.303,54.079,75.608,57.973,23.2,35.108,40.305,49.338,51.298,40.994,16.397
1735.0,0.75987,3647.0,4531.8,8.8779,27.126,41.778,2723.1,75.405,120.41,0.28242,80.001,49.844,2652.8,25.023,49.852,3120.1,22.268,66.704,239.77,342.07,94.721,77.38,32.071,8.651,26.536,6.8977,18.462,1.7157,33.104,13.623,24.839,1.1687,18.446,2.299,4.8205,2.2226,0.015511,0.82206,0.10279,53.302,43.826,63.08,54.754,74.607,56.859,22.679,32.879,37.642,46.191,51.191,41.077,19.669
1736.0,0.76168,3656.3,4537.6,8.7613,26.982,42.509,2723.8,75.989,120.4,0.28034,80.005,49.34,2652.9,23.767,47.856,3118.8,22.494,66.72,241.65,342.4,94.599,77.307,32.071,8.651,26.536,6.8977,18.462,1.7157,33.104,13.623,24.839,1.1687,18.446,2.299,4.8205,2.2226,-0.0003803,0.85022,0.097053,54.06,43.541,62.921,54.684,74.429,55.155,23.016,33.134,36.157,41.571,50.741,41.045,19.132
1737.0,0.75946,3653.7,4534.6,8.6949,26.678,42.3,2720.1,76.545,120.39,0.28483,79.639,50.227,2648.9,24.107,49.674,3115.5,23.864,66.664,238.69,342.32,94.561,76.643,31.796,8.6874,26.892,6.8128,18.764,1.7062,32.818,13.678,24.444,1.0832,17.678,2.359,4.808,2.2813,-0.0003803,0.85022,0.097053,54.06,43.541,62.869,54.003,74.955,58.461,22.661,33.869,38.769,45.78,50.783,40.812,15.947
1738.0,0.76055,3638.1,4514.6,8.8853,26.643,42.01,2717.4,75.749,120.39,0.28903,79.472,49.833,2646.8,25.347,51.787,3112.4,22.872,66.536,239.89,342.0,94.786,76.741,31.796,8.6874,26.892,6.8128,18.764,1.7062,32.818,13.678,24.444,1.0832,17.678,2.359,4.808,2.2813,-0.0003803,0.85022,0.097053,54.06,43.541,63.138,54.242,74.848,57.242,22.8,33.357,37.609,50.67,50.46,40.759,18.326
1739.0,0.79065,3716.8,4508.9,8.7482,26.883,42.378,2717.5,76.148,120.4,0.29021,79.48,49.981,2646.0,24.351,50.864,3112.7,22.106,66.443,239.02,342.39,94.517,76.898,32.182,8.828,26.844,6.8314,18.582,1.7027,32.946,13.548,24.692,1.0951,18.431,2.3209,4.6755,2.279,-0.0003803,0.85022,0.097053,54.06,43.541,62.552,53.596,77.644,55.226,22.659,34.425,38.045,48.534,50.326,40.9,20.161
1740.0,0.78888,3694.8,4438.2,8.7803,26.929,42.051,2717.3,74.905,120.4,0.29265,79.569,51.665,2646.8,24.449,49.453,3111.2,23.644,66.371,238.45,342.13,94.702,76.972,32.182,8.828,26.844,6.8314,18.582,1.7027,32.946,13.548,24.692,1.0951,18.431,2.3209,4.6755,2.279,-0.0003803,0.85022,0.097053,54.06,43.541,62.932,54.443,77.818,56.67,23.156,34.127,42.999,45.268,50.164,41.033,16.522
1741.0,0.75618,3698.2,4494.7,8.7341,26.874,42.274,2720.2,75.318,120.41,0.27584,79.989,48.732,2649.4,24.72,50.204,3114.8,22.485,66.418,239.03,341.85,94.566,77.53,31.637,8.894,26.571,6.9217,18.451,1.7216,32.842,13.815,24.265,1.2387,18.506,2.3256,4.8354,2.1604,0.022931,0.84678,0.11151,53.181,44.006,62.766,54.232,74.102,58.421,22.971,32.404,34.368,47.007,50.619,40.795,19.206
1742.0,0.75666,3660.2,4493.8,8.6086,26.883,42.372,2717.9,75.855,120.42,0.27387,79.945,49.971,2646.8,25.211,49.582,3114.2,22.021,66.544,239.25,341.47,94.615,76.965,31.637,8.894,26.571,6.9217,18.451,1.7216,32.842,13.815,24.265,1.2387,18.506,2.3256,4.8354,2.1604,0.022931,0.84678,0.11151,53.181,44.006,63.419,54.244,74.055,58.374,22.4,32.644,38.015,45.567,50.69,41.422,20.347
1743.0,0.81111,3642.8,4531.5,8.7204,26.753,41.958,2717.0,74.773,120.4,0.30355,80.006,48.564,2645.8,26.688,50.799,3113.6,23.705,66.604,239.13,341.18,94.535,77.215,31.921,8.6727,26.86,6.955,18.957,1.7174,32.844,13.717,24.373,1.1243,18.324,2.315,4.7592,2.2134,0.022931,0.84678,0.11151,53.181,44.006,62.933,54.156,79.636,58.607,22.391,35.954,33.873,48.384,50.793,41.284,16.327
1744.0,0.80859,3672.9,4517.2,8.594,26.52,41.843,2716.7,76.163,120.42,0.30521,79.979,49.269,2646.1,23.952,50.117,3112.5,23.104,66.618,239.83,341.23,94.702,77.156,31.921,8.6727,26.86,6.955,18.957,1.7174,32.844,13.717,24.373,1.1243,18.324,2.315,4.7592,2.2134,0.022931,0.84678,0.11151,53.181,44.006,62.416,54.328,79.884,57.569,22.458,35.751,35.95,46.804,50.82,41.066,17.752
